"CustomerID","total_orders","total_revenue","avg_order_value","purchase_frequency_per_year","estimated_CLV"
13539,7,1569.36,224.194285714286,3.46443089430894,2330.11682926829
13540,3,632.39,210.796666666667,1.48475609756098,938.944908536585
13541,2,785.25,392.625,0.989837398373984,1165.90472560976
13542,17,4006.17,235.657058823529,8.41361788617886,5948.18533536585
13543,2,1439.61,719.805,0.989837398373984,2137.46972560976
13544,6,829,138.166666666667,2.96951219512195,1230.86280487805
13545,2,374.64,187.32,0.989837398373984,556.249024390244
13546,5,1092.14,218.428,2.47459349593496,1621.56152439024
13547,1,175.53,175.53,0.494918699186992,260.619237804878
13548,3,908.99,302.996666666667,1.48475609756098,1349.62844512195
13549,8,1005.8,125.725,3.95934959349593,1493.36768292683
13550,1,349.51,349.51,0.494918699186992,518.937103658537
13551,2,244.2,122.1,0.989837398373984,362.57743902439
13552,22,6978.92,317.223636363636,10.8882113821138,10361.9940243902
13553,1,517.8,517.8,0.494918699186992,768.806707317073
13554,7,1638.28,234.04,3.46443089430894,2432.44621951219
13555,13,8999.19,692.245384615385,6.43394308943089,13361.6022256098
13556,2,200.82,100.41,0.989837398373984,298.168719512195
13557,13,3032.26,233.250769230769,6.43394308943089,4502.16652439024
13558,4,605.06,151.265,1.97967479674797,898.366524390244
13559,2,990,495,0.989837398373984,1469.90853658537
13560,1,174.37,174.37,0.494918699186992,258.896920731707
13561,11,1820.72,165.52,5.44410569105691,2703.32512195122
13562,8,4838.18,604.7725,3.95934959349593,7183.51725609756
13563,2,777.53,388.765,0.989837398373984,1154.44240853659
13564,37,17249.55,466.204054054054,18.3119918699187,25611.3745426829
13565,3,414.8,138.266666666667,1.48475609756098,615.876829268293
13566,5,1708.12,341.624,2.47459349593496,2536.14158536585
13567,4,1083.69,270.9225,1.97967479674797,1609.01533536585
13568,1,192.85,192.85,0.494918699186992,286.335213414634
13569,4,893.78,223.445,1.97967479674797,1327.04530487805
13570,1,239.49,239.49,0.494918699186992,355.584237804878
13571,26,4546.54,174.866923076923,12.8678861788618,6750.50298780488
13572,1,1384.25,1384.25,0.494918699186992,2055.27362804878
13573,6,916.47,152.745,2.96951219512195,1360.73442073171
13574,1,421.25,421.25,0.494918699186992,625.453506097561
13575,5,732.07,146.414,2.47459349593496,1086.94539634146
13576,28,11551.74,412.562142857143,13.8577235772358,17151.516402439
13577,11,3489.28,317.207272727273,5.44410569105691,5180.72975609756
13578,1,147.66,147.66,0.494918699186992,219.239085365854
13579,5,1539.04,307.808,2.47459349593496,2285.09902439024
13580,1,107.75,107.75,0.494918699186992,159.982469512195
13581,2,280.53,140.265,0.989837398373984,416.51862804878
13582,2,241.68,120.84,0.989837398373984,358.835853658537
13583,2,1445.031,722.5155,0.989837398373984,2145.51858841463
13584,3,392.45,130.816666666667,1.48475609756098,582.692530487805
13585,3,684.54,228.18,1.48475609756098,1016.37493902439
13586,1,131.53,131.53,0.494918699186992,195.289969512195
13587,4,1673.5,418.375,1.97967479674797,2484.73932926829
13588,9,2478.95,275.438888888889,4.45426829268293,3680.63612804878
13589,6,1120.74,186.79,2.96951219512195,1664.02554878049
13590,18,6349.59,352.755,8.90853658536585,9427.5924695122
13591,7,2093.94,299.134285714286,3.46443089430894,3108.99018292683
13592,4,247.96,61.99,1.97967479674797,368.160121951219
13593,14,5523.69,394.549285714286,6.92886178861789,8201.33240853659
13594,2,533.32,266.66,0.989837398373984,791.85012195122
13595,3,818.22,272.74,1.48475609756098,1214.85713414634
13596,2,697.04,348.52,0.989837398373984,1034.9343902439
13597,2,396.71,198.355,0.989837398373984,589.017591463415
13598,5,789.59,157.918,2.47459349593496,1172.34856707317
13599,33,10167.63,308.11,16.3323170731707,15096.4506402439
13600,2,518.42,259.21,0.989837398373984,769.727256097561
13601,4,1185.14,296.285,1.97967479674797,1759.64384146341
13602,4,1025.17,256.2925,1.97967479674797,1522.12740853659
13603,1,164.34,164.34,0.494918699186992,244.004817073171
13604,1,717.62,717.62,0.494918699186992,1065.49067073171
13605,2,522.67,261.335,0.989837398373984,776.037469512195
13606,3,280.54,93.5133333333333,1.48475609756098,416.533475609756
13607,2,1078.31,539.155,0.989837398373984,1601.02734756098
13608,1,236.2,236.2,0.494918699186992,350.699390243902
13609,1,167.35,167.35,0.494918699186992,248.473932926829
13610,14,2175.88,155.42,6.92886178861789,3230.65109756098
13611,10,3319.53,331.953,4.94918699186992,4928.69240853658
13612,1,818.29,818.29,0.494918699186992,1214.96106707317
13613,5,1039.85,207.97,2.47459349593496,1543.92362804878
13614,6,2359.19,393.198333333333,2.96951219512195,3502.82173780488
13615,8,6272.53,784.06625,3.95934959349593,9313.17716463415
13616,2,288.1,144.05,0.989837398373984,427.758231707317
13617,8,1278.75,159.84375,3.95934959349593,1898.6318597561
13618,1,177.34,177.34,0.494918699186992,263.306646341463
13619,2,231.69,115.845,0.989837398373984,344.003140243902
13620,1,112.34,112.34,0.494918699186992,166.7975
13621,1,213.85,213.85,0.494918699186992,317.515091463415
13622,1,658.95,658.95,0.494918699186992,978.380030487805
13623,10,2566.49,256.649,4.94918699186992,3810.61167682927
13624,1,462.08,462.08,0.494918699186992,686.076097560976
13625,1,301.26,301.26,0.494918699186992,447.29762195122
13626,2,707.04,353.52,0.989837398373984,1049.78195121951
13627,7,2245.9,320.842857142857,3.46443089430894,3334.61371951219
13628,1,310.14,310.14,0.494918699186992,460.482256097561
13629,19,13370.86,703.729473684211,9.40345528455284,19852.4659146341
13630,7,2031.78,290.254285714286,3.46443089430894,3016.69774390244
13631,11,3070.42,279.129090909091,5.44410569105691,4558.82481707317
13632,8,3648.15,456.01875,3.95934959349593,5416.61295731707
13634,16,5073.47,317.091875,7.91869918699187,7532.86551829268
13635,4,2999.16,749.79,1.97967479674797,4453.02109756098
13636,5,949.12,189.824,2.47459349593496,1409.21170731707
13637,3,810.5,270.166666666667,1.48475609756098,1203.39481707317
13638,1,122.64,122.64,0.494918699186992,182.090487804878
13639,2,1346.27,673.135,0.989837398373984,1998.88259146341
13640,1,405,405,0.494918699186992,601.326219512195
13641,5,1016.47,203.294,2.47459349593496,1509.2100304878
13642,4,514.72,128.68,1.97967479674797,764.233658536585
13643,10,2156.77,215.677,4.94918699186992,3202.27740853658
13644,4,2624.26,656.065,1.97967479674797,3896.38603658537
13645,1,252.1,252.1,0.494918699186992,374.307012195122
13646,2,326.25,163.125,0.989837398373984,484.401676829268
13647,8,3071.68,383.96,3.95934959349593,4560.6956097561
13648,8,1764.02,220.5025,3.95934959349593,2619.13945121951
13649,6,1678.88,279.813333333333,2.96951219512195,2492.72731707317
13650,10,3288,328.8,4.94918699186992,4881.87804878049
13651,3,226.85,75.6166666666667,1.48475609756098,336.816920731707
13652,5,2570.85,514.17,2.47459349593496,3817.08521341463
13653,1,152.2,152.2,0.494918699186992,225.97987804878
13654,11,6308,573.454545454545,5.44410569105691,9365.84146341463
13655,6,2280.51,380.085,2.96951219512195,3386.00112804878
13656,4,1078.85,269.7125,1.97967479674797,1601.82911585366
13657,2,382.14,191.07,0.989837398373984,567.384695121951
13658,9,6025.5,669.5,4.45426829268293,8946.39786585366
13659,12,4894.88,407.906666666667,5.9390243902439,7267.70292682927
13660,1,314.59,314.59,0.494918699186992,467.089420731707
13661,1,325.24,325.24,0.494918699186992,482.902073170732
13662,11,2250.11,204.555454545455,5.44410569105691,3340.86454268293
13663,5,2047.51,409.502,2.47459349593496,3040.05295731707
13665,3,1711.66,570.553333333333,1.48475609756098,2541.39762195122
13666,5,127.9,25.58,2.47459349593496,189.900304878049
13667,1,305.02,305.02,0.494918699186992,452.880304878049
13668,35,13089.94,373.998285714286,17.3221544715447,19435.3682317073
13669,3,413.55,137.85,1.48475609756098,614.020884146341
13670,1,349.7,349.7,0.494918699186992,519.219207317073
13671,1,194.95,194.95,0.494918699186992,289.453201219512
13672,3,419.92,139.973333333333,1.48475609756098,623.478780487805
13673,2,396.92,198.46,0.989837398373984,589.329390243902
13674,1,240.68,240.68,0.494918699186992,357.351097560976
13675,2,486.82,243.41,0.989837398373984,722.808963414634
13676,2,243.9,121.95,0.989837398373984,362.132012195122
13677,2,556.19,278.095,0.989837398373984,825.806493902439
13678,1,232.6,232.6,0.494918699186992,345.354268292683
13679,3,281.26,93.7533333333333,1.48475609756098,417.6025
13680,12,11435.67,952.9725,5.9390243902439,16979.1807621951
13681,4,827.83,206.9575,1.97967479674797,1229.1256402439
13682,1,59.5,59.5,0.494918699186992,88.342987804878
13683,1,258.6,258.6,0.494918699186992,383.957926829268
13684,4,596.98,149.245,1.97967479674797,886.369695121951
13685,7,3119.44,445.634285714286,3.46443089430894,4631.60756097561
13686,3,409.04,136.346666666667,1.48475609756098,607.324634146341
13687,1,11880.84,11880.84,0.494918699186992,17640.1496341463
13688,1,375.5,375.5,0.494918699186992,557.525914634146
13689,2,1259.5,629.75,0.989837398373984,1870.05030487805
13690,1,172.25,172.25,0.494918699186992,255.749237804878
13691,1,212.78,212.78,0.494918699186992,315.926402439024
13692,5,3114.4,622.88,2.47459349593496,4624.1243902439
13693,9,2011.82,223.535555555556,4.45426829268293,2987.06201219512
13694,143,196482.81,1374.00566433566,70.7733739837398,291729.050213415
13695,16,2770.73,173.170625,7.91869918699187,4113.85826219512
13696,3,2020.4,673.466666666667,1.48475609756098,2999.8012195122
13697,1,151.3,151.3,0.494918699186992,224.643597560976
13698,2,465.53,232.765,0.989837398373984,691.198506097561
13699,2,764.15,382.075,0.989837398373984,1134.57637195122
13700,13,2613.46,201.035384615385,6.43394308943089,3880.35067073171
13701,1,161,161,0.494918699186992,239.045731707317
13702,1,135.18,135.18,0.494918699186992,200.709329268293
13703,2,425.56,212.78,0.989837398373984,631.852804878049
13704,9,2308.06,256.451111111111,4.45426829268293,3426.90615853659
13705,7,2035.33,290.761428571429,3.46443089430894,3021.96862804878
13706,2,631.17,315.585,0.989837398373984,937.133506097561
13707,5,3365.86,673.172,2.47459349593496,4997.48115853658
13708,1,296.88,296.88,0.494918699186992,440.794390243902
13709,18,7591.75,421.763888888889,8.90853658536585,11271.8971036585
13710,3,509.52,169.84,1.48475609756098,756.512926829268
13711,9,1792.26,199.14,4.45426829268293,2661.06896341463
13712,2,766.42,383.21,0.989837398373984,1137.94676829268
13713,3,743.26,247.753333333333,1.48475609756098,1103.55981707317
13714,1,161.35,161.35,0.494918699186992,239.565396341463
13715,17,8483.29,499.017058823529,8.41361788617886,12595.616554878
13716,1,138.28,138.28,0.494918699186992,205.312073170732
13717,8,1763.3,220.4125,3.95934959349593,2618.07042682927
13718,2,306.55,153.275,0.989837398373984,455.151981707317
13719,11,2815.25,255.931818181818,5.44410569105691,4179.95960365854
13720,4,799.9,199.975,1.97967479674797,1187.65640243902
13721,2,741.54,370.77,0.989837398373984,1101.00603658537
13722,10,5635.41,563.541,4.94918699186992,8367.20935975609
13723,6,1209.2,201.533333333333,2.96951219512195,1795.36707317073
13724,1,213.01,213.01,0.494918699186992,316.267896341463
13725,8,1980.56,247.57,3.95934959349593,2940.64853658537
13726,2,1079.66,539.83,0.989837398373984,1603.03176829268
13727,8,1080.05,135.00625,3.95934959349593,1603.61082317073
13728,16,2855.17,178.448125,7.91869918699187,4239.23106707317
13729,3,724.73,241.576666666667,1.48475609756098,1076.04728658537
13730,2,752.6,376.3,0.989837398373984,1117.42743902439
13731,2,610.59,305.295,0.989837398373984,906.577225609756
13732,1,491.86,491.86,0.494918699186992,730.292134146341
13733,2,487.03,243.515,0.989837398373984,723.120762195122
13734,4,6701.64,1675.41,1.97967479674797,9950.30085365854
13735,13,9813.22,754.863076923077,6.43394308943089,14570.2382317073
13736,7,2766.21,395.172857142857,3.46443089430894,4107.14716463415
13737,1,339.6,339.6,0.494918699186992,504.223170731707
13738,1,440.93,440.93,0.494918699186992,654.673506097561
13739,2,292.2,146.1,0.989837398373984,433.845731707317
13740,5,1597.77,319.554,2.47459349593496,2372.29875
13741,3,668.43,222.81,1.48475609756098,992.455518292683
13742,12,3131.02,260.918333333333,5.9390243902439,4648.80103658537
13743,7,1341.6,191.657142857143,3.46443089430894,1991.9487804878
13744,2,1156.36,578.18,0.989837398373984,1716.91256097561
13745,2,777.36,388.68,0.989837398373984,1154.19
13746,1,176.69,176.69,0.494918699186992,262.341554878049
13747,2,249.4,124.7,0.989837398373984,370.298170731707
13748,9,2268.35,252.038888888889,4.45426829268293,3367.94649390244
13750,11,3602.18,327.470909090909,5.44410569105691,5348.3587195122
13751,1,296.25,296.25,0.494918699186992,439.858993902439
13752,7,1590.73,227.247142857143,3.46443089430894,2361.84606707317
13753,4,2094.57,523.6425,1.97967479674797,3109.92557926829
13754,3,447.05,149.016666666667,1.48475609756098,663.760213414634
13755,9,2161.35,240.15,4.45426829268293,3209.07759146341
13756,23,9207.5,400.326086956522,11.3831300813008,13670.8917682927
13757,1,195.55,195.55,0.494918699186992,290.344054878049
13758,15,9416.98,627.798666666667,7.42378048780488,13981.9184756098
13759,2,659.41,329.705,0.989837398373984,979.063018292683
13760,5,1363.64,272.728,2.47459349593496,2024.67280487805
13761,6,1952.17,325.361666666667,2.96951219512195,2898.49631097561
13762,5,2472.48,494.496,2.47459349593496,3671.02975609756
13763,3,5217.44,1739.14666666667,1.48475609756098,7746.62585365854
13764,6,2953.26,492.21,2.96951219512195,4384.87079268293
13765,1,352.821,352.821,0.494918699186992,523.853131097561
13766,1,190.35,190.35,0.494918699186992,282.623323170732
13767,73,35540.53,486.856575342466,36.1290650406504,52769.0186280488
13768,2,875.97,437.985,0.989837398373984,1300.60179878049
13769,20,5800.42,290.021,9.89837398373984,8612.20896341463
13770,4,785.37,196.3425,1.97967479674797,1166.08289634146
13771,9,5728.82,636.535555555556,4.45426829268293,8505.90042682927
13772,8,3114.22,389.2775,3.95934959349593,4623.85713414634
13773,2,301.54,150.77,0.989837398373984,447.713353658537
13774,1,345,345,0.494918699186992,512.240853658536
13775,1,1049.66,1049.66,0.494918699186992,1558.48908536585
13776,2,623.98,311.99,0.989837398373984,926.458109756098
13777,61,56478.42,925.875737704918,30.1900406504065,83856.6784756097
13778,4,1124.49,281.1225,1.97967479674797,1669.59338414634
13779,1,161.13,161.13,0.494918699186992,239.23875
13780,3,735.82,245.273333333333,1.48475609756098,1092.51323170732
13781,3,778.83,259.61,1.48475609756098,1156.37259146341
13782,13,1793.72,137.978461538462,6.43394308943089,2663.23670731707
13783,4,1542.09,385.5225,1.97967479674797,2289.6275304878
13784,14,2910.23,207.873571428571,6.92886178861789,4320.98173780488
13785,4,542.49,135.6225,1.97967479674797,805.465335365854
13786,6,3358.94,559.823333333333,2.96951219512195,4987.20664634146
13787,6,1222.5,203.75,2.96951219512195,1815.11432926829
13788,1,3.75,3.75,0.494918699186992,5.56783536585366
13789,1,239.46,239.46,0.494918699186992,355.539695121951
13790,1,348.8,348.8,0.494918699186992,517.882926829268
13791,2,1516,758,0.989837398373984,2250.89024390244
13792,3,383.95,127.983333333333,1.48475609756098,570.072103658537
13793,1,96,96,0.494918699186992,142.536585365854
13794,1,126.03,126.03,0.494918699186992,187.12381097561
13795,4,836.3,209.075,1.97967479674797,1241.70152439024
13796,1,289.7,289.7,0.494918699186992,430.133841463415
13797,3,1179.45,393.15,1.48475609756098,1751.19557926829
13798,110,75836.87,689.426090909091,54.4410569105691,112599.255152439
13799,9,2803.57,311.507777777778,4.45426829268293,4162.61765243902
13800,3,1679.56,559.853333333333,1.48475609756098,2493.73695121951
13801,1,324.8,324.8,0.494918699186992,482.248780487805
13802,19,26259.11,1382.05842105263,9.40345528455284,38988.3736890244
13803,3,1338.91,446.303333333333,1.48475609756098,1987.95478658537
13804,9,3208.52,356.502222222222,4.45426829268293,4763.86963414634
13805,2,924.6,462.3,0.989837398373984,1372.80548780488
13806,1,256.38,256.38,0.494918699186992,380.661768292683
13807,3,534.8,178.266666666667,1.48475609756098,794.04756097561
13808,5,1747.66,349.532,2.47459349593496,2594.84884146341
13809,3,679.7,226.566666666667,1.48475609756098,1009.1887195122
13810,3,1499.01,499.67,1.48475609756098,2225.66423780488
13811,3,814.5,271.5,1.48475609756098,1209.33384146341
13812,3,539,179.666666666667,1.48475609756098,800.283536585366
13813,8,2765.47,345.68375,3.95934959349593,4106.04844512195
13814,3,2257.32,752.44,1.48475609756098,3351.56963414634
13815,8,7475.74,934.4675,3.95934959349593,11099.6505487805
13816,2,571.67,285.835,0.989837398373984,848.790518292683
13817,2,382.98,191.49,0.989837398373984,568.631890243902
13818,1,61.28,61.28,0.494918699186992,90.9858536585366
13819,6,2642.35,440.391666666667,2.96951219512195,3923.24527439024
13820,3,660.65,220.216666666667,1.48475609756098,980.904115853659
13821,6,1410.73,235.121666666667,2.96951219512195,2094.5899695122
13822,2,632,316,0.989837398373984,938.365853658536
13823,7,3403.45,486.207142857143,3.46443089430894,5053.2931402439
13824,12,3314.76,276.23,5.9390243902439,4921.61012195122
13825,2,255.59,127.795,0.989837398373984,379.48881097561
13826,1,189.5,189.5,0.494918699186992,281.361280487805
13827,3,412.05,137.35,1.48475609756098,611.79375
13828,1,209.49,209.49,0.494918699186992,311.041554878049
13829,1,102,102,0.494918699186992,151.44512195122
13830,1,156.85,156.85,0.494918699186992,232.883993902439
13831,18,7023.58,390.198888888889,8.90853658536585,10428.3032317073
13832,2,613.69,306.845,0.989837398373984,911.179969512195
13833,2,701.36,350.68,0.989837398373984,1041.34853658537
13834,2,324.19,162.095,0.989837398373984,481.343079268293
13835,7,1095.27,156.467142857143,3.46443089430894,1626.20881097561
13836,2,620.37,310.185,0.989837398373984,921.098140243902
13837,2,271.24,135.62,0.989837398373984,402.725243902439
13838,10,1966.09,196.609,4.94918699186992,2919.16411585366
13839,1,139.95,139.95,0.494918699186992,207.791615853659
13840,1,651.4,651.4,0.494918699186992,967.170121951219
13841,1,85,85,0.494918699186992,126.204268292683
13842,18,5629.91,312.772777777778,8.90853658536585,8359.04320121951
13843,1,319.75,319.75,0.494918699186992,474.750762195122
13844,1,361.62,361.62,0.494918699186992,536.9175
13845,1,312.98,312.98,0.494918699186992,464.698963414634
13846,4,1307.79,326.9475,1.97967479674797,1941.74917682927
13847,1,310.72,310.72,0.494918699186992,461.343414634146
13848,8,3335,416.875,3.95934959349593,4951.66158536585
13849,5,3469.3,693.86,2.47459349593496,5151.06432926829
13850,1,1595.48,1595.48,0.494918699186992,2368.89865853659
13851,8,4606.46,575.8075,3.95934959349593,6839.46957317073
13852,1,187.35,187.35,0.494918699186992,278.169054878049
13853,1,1090.14,1090.14,0.494918699186992,1618.59201219512
13854,39,12253.96,314.204102564103,19.3018292682927,18194.1418292683
13855,4,1310.34,327.585,1.97967479674797,1945.53530487805
13856,11,1142.03,103.820909090909,5.44410569105691,1695.63600609756
13857,6,1001.01,166.835,2.96951219512195,1486.25570121951
13858,1,216.17,216.17,0.494918699186992,320.959725609756
13859,2,515.86,257.93,0.989837398373984,765.926280487805
13860,5,1245.9,249.18,2.47459349593496,1849.85762195122
13861,2,273.26,136.63,0.989837398373984,405.724451219512
13862,9,2556.09,284.01,4.45426829268293,3795.17021341463
13863,4,1239.55,309.8875,1.97967479674797,1840.42942073171
13864,1,662.4,662.4,0.494918699186992,983.50243902439
13865,4,501.56,125.39,1.97967479674797,744.694268292683
13866,1,145.67,145.67,0.494918699186992,216.284420731707
13867,3,1015.29,338.43,1.48475609756098,1507.45801829268
13868,2,3192.54,1596.27,0.989837398373984,4740.14323170732
13869,10,8111.57,811.157,4.94918699186992,12043.7030182927
13870,15,5712.08,380.805333333333,7.42378048780488,8481.0456097561
13871,17,7885.85,463.873529411765,8.41361788617886,11708.5638719512
13872,3,919.57,306.523333333333,1.48475609756098,1365.33716463415
13873,8,1038.92,129.865,3.95934959349593,1542.54280487805
13874,7,2049.15,292.735714285714,3.46443089430894,3042.48795731707
13875,14,4814.37,343.883571428571,6.92886178861789,7148.16521341463
13876,1,122.7,122.7,0.494918699186992,182.179573170732
13877,3,449.68,149.893333333333,1.48475609756098,667.66512195122
13878,4,2473.06,618.265,1.97967479674797,3671.89091463415
13879,1,395.5,395.5,0.494918699186992,587.221036585366
13880,17,4391.66,258.332941176471,8.41361788617886,6520.54396341463
13881,43,45179.1,1050.67674418605,21.2815040650406,67079.9442073171
13882,5,1191.13,238.226,2.47459349593496,1768.5375304878
13883,15,6560.02,437.334666666667,7.42378048780488,9740.02969512195
13884,10,1888.48,188.848,4.94918699186992,2803.93219512195
13885,2,506.8,253.4,0.989837398373984,752.474390243902
13886,1,243.56,243.56,0.494918699186992,361.627195121951
13887,1,349.55,349.55,0.494918699186992,518.996493902439
13888,7,2169.05,309.864285714286,3.46443089430894,3220.51021341463
13889,6,1991.23,331.871666666667,2.96951219512195,2956.49088414634
13890,14,2927.38,209.098571428571,6.92886178861789,4346.44530487805
13891,3,863.56,287.853333333333,1.48475609756098,1282.17597560976
13892,6,1267.65,211.275,2.96951219512195,1882.15106707317
13893,1,821.1,821.1,0.494918699186992,1219.13323170732
13894,3,564.62,188.206666666667,1.48475609756098,838.322987804878
13895,6,4008.52,668.086666666667,2.96951219512195,5951.67451219512
13896,1,388.55,388.55,0.494918699186992,576.901981707317
13897,3,1160.72,386.906666666667,1.48475609756098,1723.38609756098
13898,2,686.4,343.2,0.989837398373984,1019.13658536585
13899,2,388.52,194.26,0.989837398373984,576.85743902439
13900,6,1610.59,268.431666666667,2.96951219512195,2391.33332317073
13901,15,5676.34,378.422666666667,7.42378048780488,8427.98042682927
13902,5,34095.26,6819.052,2.47459349593496,50623.1451829268
13903,1,165.45,165.45,0.494918699186992,245.652896341463
13904,2,332.64,166.32,0.989837398373984,493.889268292683
13905,1,312.65,312.65,0.494918699186992,464.208993902439
13906,1,42,42,0.494918699186992,62.359756097561
13907,1,136.8,136.8,0.494918699186992,203.114634146341
13908,4,2369.55,592.3875,1.97967479674797,3518.20381097561
13909,2,286.6,143.3,0.989837398373984,425.531097560976
13911,20,4234.99,211.7495,9.89837398373984,6287.92722560975
13912,1,124.95,124.95,0.494918699186992,185.520274390244
13913,1,42.22,42.22,0.494918699186992,62.6864024390244
13914,2,626.45,313.225,0.989837398373984,930.125457317073
13915,1,70.8,70.8,0.494918699186992,105.120731707317
13916,4,1275.81,318.9525,1.97967479674797,1894.26667682927
13917,2,272.04,136.02,0.989837398373984,403.913048780488
13918,2,1212.84,606.42,0.989837398373984,1800.77158536585
13919,4,1360.68,340.17,1.97967479674797,2020.27792682927
13920,4,1774.68,443.67,1.97967479674797,2634.96695121951
13921,4,730.7,182.675,1.97967479674797,1084.9112804878
13922,3,865.2,288.4,1.48475609756098,1284.61097560976
13923,1,351.13,351.13,0.494918699186992,521.342408536585
13924,6,1838.85,306.475,2.96951219512195,2730.24375
13925,4,678.25,169.5625,1.97967479674797,1007.03582317073
13926,1,223.85,223.85,0.494918699186992,332.362652439024
13927,2,708.26,354.13,0.989837398373984,1051.59335365854
13928,4,464.57,116.1425,1.97967479674797,689.773140243902
13929,11,3494.1,317.645454545455,5.44410569105691,5187.8862804878
13930,2,337.34,168.67,0.989837398373984,500.867621951219
13931,11,5257.38,477.943636363636,5.44410569105691,7805.92701219512
13932,1,307.4,307.4,0.494918699186992,456.414024390244
13933,2,608.79,304.395,0.989837398373984,903.904664634146
13934,1,922.1,922.1,0.494918699186992,1369.09359756098
13935,3,6116.92,2038.97333333333,1.48475609756098,9082.13426829268
13936,3,939.66,313.22,1.48475609756098,1395.16591463415
13937,2,880.13,440.065,0.989837398373984,1306.77838414634
13938,1,71.66,71.66,0.494918699186992,106.397621951219
13939,7,1560.96,222.994285714286,3.46443089430894,2317.64487804878
13940,4,839.14,209.785,1.97967479674797,1245.91823170732
13941,15,11122.3,741.486666666667,7.42378048780488,16513.9027439024
13942,1,320,320,0.494918699186992,475.121951219512
13943,1,246.54,246.54,0.494918699186992,366.051768292683
13944,1,200.43,200.43,0.494918699186992,297.589664634146
13945,2,854.15,427.075,0.989837398373984,1268.20442073171
13946,6,1876.23,312.705,2.96951219512195,2785.74393292683
13947,1,90.6,90.6,0.494918699186992,134.518902439024
13948,4,548.76,137.19,1.97967479674797,814.774756097561
13949,6,2427.32,404.553333333333,2.96951219512195,3603.97817073171
13950,4,745.06,186.265,1.97967479674797,1106.23237804878
13951,3,674.45,224.816666666667,1.48475609756098,1001.39375
13952,14,12823.521,915.965785714286,6.92886178861789,19039.8009969512
13953,12,6640.68,553.39,5.9390243902439,9859.79012195122
13954,2,439.92,219.96,0.989837398373984,653.173902439024
13955,3,545.17,181.723333333333,1.48475609756098,809.444481707317
13956,5,1026.42,205.284,2.47459349593496,1523.98335365854
13957,3,458.25,152.75,1.48475609756098,680.389481707317
13958,8,4709.23,588.65375,3.95934959349593,6992.05795731707
13959,6,1076.18,179.363333333333,2.96951219512195,1597.86481707317
13960,2,230.22,115.11,0.989837398373984,341.820548780488
13961,1,538.4,538.4,0.494918699186992,799.392682926829
13962,3,362.8,120.933333333333,1.48475609756098,538.669512195122
13963,17,3011.87,177.168823529412,8.41361788617886,4471.89234756097
13964,2,438.9,219.45,0.989837398373984,651.659451219512
13965,3,996.61,332.203333333333,1.48475609756098,1479.72277439024
13966,1,390.86,390.86,0.494918699186992,580.331768292683
13967,2,166.3,83.15,0.989837398373984,246.91493902439
13968,1,123.66,123.66,0.494918699186992,183.60493902439
13969,35,13365.87,381.882,17.3221544715447,19845.0569817073
13970,2,846.55,423.275,0.989837398373984,1256.92027439024
13971,14,4667.57,333.397857142857,6.92886178861789,6930.20301829268
13972,2,190.25,95.125,0.989837398373984,282.474847560976
13973,1,264.7,264.7,0.494918699186992,393.01493902439
13974,2,677.72,338.86,0.989837398373984,1006.24890243902
13975,12,5358.84,446.57,5.9390243902439,7956.57036585366
13976,4,1192.36,298.09,1.97967479674797,1770.3637804878
13977,1,519.81,519.81,0.494918699186992,771.791067073171
13978,2,196.79,98.395,0.989837398373984,292.185152439024
13979,7,3416.23,488.032857142857,3.46443089430894,5072.26832317073
13980,5,799.92,159.984,2.47459349593496,1187.68609756098
13981,1,331.14,331.14,0.494918699186992,491.662134146341
13982,9,4445.59,493.954444444444,4.45426829268293,6600.6168597561
13983,21,7108.45,338.497619047619,10.3932926829268,10554.3144817073
13984,12,2048.6,170.716666666667,5.9390243902439,3041.67134146341
13985,22,10020.86,455.493636363636,10.8882113821138,14878.5329878049
13986,1,320.46,320.46,0.494918699186992,475.80493902439
13987,2,682.54,341.27,0.989837398373984,1013.40542682927
13988,8,4757.8,594.725,3.95934959349593,7064.17256097561
13989,5,2026.06,405.212,2.47459349593496,3008.20493902439
13990,1,311.3,311.3,0.494918699186992,462.204573170732
13991,6,855.97,142.661666666667,2.96951219512195,1270.90667682927
13992,3,219.5,73.1666666666667,1.48475609756098,325.903963414634
13993,19,6775.71,356.616315789474,9.40345528455284,10060.2767378049
13994,6,2313.14,385.523333333333,2.96951219512195,3434.44871951219
13995,14,3902.01,278.715,6.92886178861789,5793.5331402439
13996,2,895.76,447.88,0.989837398373984,1329.98512195122
13997,3,382.31,127.436666666667,1.48475609756098,567.637103658536
13998,3,566.7,188.9,1.48475609756098,841.411280487805
13999,29,9502.26,327.664137931034,14.3526422764228,14108.5384756098
14000,5,2046.34,409.268,2.47459349593496,3038.31579268293
14001,9,4530.09,503.343333333333,4.45426829268293,6726.07875
14002,2,529.73,264.865,0.989837398373984,786.519847560976
14003,1,209.41,209.41,0.494918699186992,310.922774390244
14004,11,6258.45,568.95,5.44410569105691,9292.27179878049
14005,5,2874.72,574.944,2.47459349593496,4268.25804878049
14006,7,2196.67,313.81,3.46443089430894,3261.51917682927
14007,1,79.48,79.48,0.494918699186992,118.008414634146
14008,1,509.04,509.04,0.494918699186992,755.800243902439
14009,3,1099.91,366.636666666667,1.48475609756098,1633.09807926829
